dataSetName,siteName,countryOcean,lat,lon,elevation,pub1_doi,pub2_doi,originalDataUrl,neotomaSiteId,neotomaDatasetId,archiveType,proxy,proxyDetail,proxyGeneral,calibration_method,calibration_seasonality,paleoDataNotes,variableName,units,datum,climateVariable,climateVariableDetail,seasonality,seasonGeneral,direction,minYear,maxYear,medianHoloceneResolution,agesPerKyr,wNAmUncertainty,inThisCompilation,QC Certification,QC comments,link to lipdverse
RedRock.Maher.1972,Red Rock,North America>United States Of America>Colorado,40.08,-105.54,3095,10.1016/0033-5894(72)90090-7,10.1038/nature25464,www.ncdc.noaa.gov/paleo/study/27330,1976,10.21233/N3236Z,LakeSediment,pollen,assemblage,pollen,MAT,,,temperature,degC,abs,T,air@surface,annual,annual,positive,-239.8,10883.4,241.35,0.8990218642,2.1,TRUE,DSK,untenable minimum age,http://lipdverse.org/wNAm/0_16_2/RedRock.Maher.1972.html
RedRock.Maher.1972,Red Rock,North America>United States Of America>Colorado,40.08,-105.54,3095,10.1016/0033-5894(72)90090-7,10.1038/nature25464,www.ncdc.noaa.gov/paleo/study/27330,1976,10.21233/N3236Z,LakeSediment,pollen,assemblage,pollen,MAT,,,precipitation,mm,abs,P,amount@surface,annual,annual,positive,-239.8,10883.4,241.35,0.8990218642,368,TRUE,JM,"Pecipitaton reconstruction generated with, and using methods described in Marsicek 2018. Reconstruction published as part of the wNAm database.",http://lipdverse.org/wNAm/0_16_2/RedRock.Maher.1972.html
RhamnusLake.Brown.2006,Rhamnus Lake,North America>Canada>British Columbia,48.63,-123.72,324,10.1016/j.quascirev.2006.02.020,,wNAm,,,LakeSediment,pollen,assemblage,pollen,DWHI-MAP,,MAP_updated,precipitation,mm,abs,P,amount@surface,annual,annual,positive,-40,11059,176,0.5405892423,368,TRUE,KJB,3215-year chronology gap but includes 6 well distributed Holocene dates.,http://lipdverse.org/wNAm/0_16_2/RhamnusLake.Brown.2006.html
SanJuanRiverDischarge.Brown.2015,San Juan River Discharge,North America>Canada>British Columbia,48.58,-124.31,0,10.1016/j.yqres.2015.03.003,,wNAm,,,LakeSediment,pollen,assemblage,pollen,DWHI-MAP and gauging station,,streamflow,discharge,mm,abs,P,riverFlow@surface,annual,annual,positive,0,10000,250,,163,TRUE,"KJB, GS",no chronology because integrating multiple lakes to reconstruct the river flow,http://lipdverse.org/wNAm/0_16_2/SanJuanRiverDischarge.Brown.2015.html
SanJuanRiverDischarge.Brown.2015,San Juan River Discharge,North America>Canada>British Columbia,48.58,-124.31,0,10.1016/j.yqres.2015.03.003,,wNAm,,,LakeSediment,pollen,assemblage,pollen,DWHI-MAP and gauging station,,,discharge,mm,abs,P,riverFlow@surface,AMJJAS,summer+,positive,0,10000,250,,163,TRUE,"KJB, GS",no chronology because integrating multiple lakes to reconstruct the river flow,http://lipdverse.org/wNAm/0_16_2/SanJuanRiverDischarge.Brown.2015.html
SanJuanRiverDischarge.Brown.2015,San Juan River Discharge,North America>Canada>British Columbia,48.58,-124.31,0,10.1016/j.yqres.2015.03.003,,wNAm,,,LakeSediment,pollen,assemblage,pollen,DWHI-MAP and gauging station,,,discharge,mm,abs,P,riverFlow@surface,10 11 12 1 2 3,winter+,positive,0,10000,250,,163,TRUE,"KJB, GS",no chronology because integrating multiple lakes to reconstruct the river flow,http://lipdverse.org/wNAm/0_16_2/SanJuanRiverDischarge.Brown.2015.html
SchellingsBog.Barron.2004,Schellings Bog,North America>United States Of America>California,40.28,-123.36,910,,,wNAm,,,LakeSediment,pollen,single species,pollen,,,,Fir,percent,abs,P-E,@surface,annual,annual,positive,0,4780,50,0.6276150628,11.94,TRUE,JRR,,http://lipdverse.org/wNAm/0_16_2/SchellingsBog.Barron.2004.html
SchellingsBog.Barron.2004,Schellings Bog,North America>United States Of America>California,40.28,-123.36,910,,,wNAm,,,LakeSediment,pollen,single species,pollen,,,,Quercus,percent,abs,P-E,@surface,annual,annual,positive,0,4780,50,0.6276150628,6.75,TRUE,JRR,,http://lipdverse.org/wNAm/0_16_2/SchellingsBog.Barron.2004.html
ScreamingLynxLake.Clegg.2011,Screaming Lynx Lake,North America>United States Of America>Alaska,66.0667,-145.4,223,10.1073/pnas.1110913108,,www.ncdc.noaa.gov/paleo/study/15444,,,LakeSediment,chironomid,assemblage,chironomid,WAPLS,7,northwest North American training set (Barley 2006),temperature,degC,abs,T,air@surface,summer,summerOnly,positive,-43,10611,55,1.314060447,1.4,TRUE,"MTO, YLA","the largest age control gap is 3435 uncal yrs, accepted with relaxing criteria: important record from the region",http://lipdverse.org/wNAm/0_16_2/ScreamingLynxLake.Clegg.2011.html
SilverLake.Kirby.2015,Silver Lake,North America>United States Of America>California,35.3669,-116.135,277,10.1016/j.yqres.2015.07.003,,www.ncdc.noaa.gov/paleo/study/20106,,,LakeSediment,particle size,bulk sediment,biophysical,,,"""Here, we propose a depositional model stating that high percent clay values (or intervals of clay dominance) indicate persistent standing water wherein the deposition, accumulation, and preservation of fine- grained sediment exceeds an undefined critical thickness that inhibits deflation during succeeding desiccation events or ephemeral lake environments.""",clay,percent,abs,P-E,lakeLevel@surface,annual,annual,positive,1521.2,14826.1,40.9,0.6680154216,17.06,TRUE,CR,"Chronology gap > 3000 years, but fills important geographic region",http://lipdverse.org/wNAm/0_16_2/SilverLake.Kirby.2015.html
SilverLake.Kirby.2015,Silver Lake,North America>United States Of America>California,35.3669,-116.135,277,10.1016/j.yqres.2015.07.003,,www.ncdc.noaa.gov/paleo/study/20106,,,LakeSediment,particle size,bulk sediment,biophysical,,,,sand,percent,abs,P-E,lakeLevel@surface,annual,annual,negative,1521.2,14826.1,40.9,0.6680154216,17.31,TRUE,CR,"Chronology gap > 3000 years, but fills important geographic region",http://lipdverse.org/wNAm/0_16_2/SilverLake.Kirby.2015.html
SilverLake.Kirby.2015,Silver Lake,North America>United States Of America>California,35.3669,-116.135,277,10.1016/j.yqres.2015.07.003,,www.ncdc.noaa.gov/paleo/study/20106,,,LakeSediment,C/N,bulk sediment,biophysical,,,"""Perennial lakes pro- mote lake productivity producing low Corg:Ntotal ratios. Ephemeral lakes are associated with higher Corg:Ntotal ratios as the contribution of terrestrial organic matter increases in the presence of lower lake levels and the subsequent encroachment of terrestrial organics onto the playa surface.""",C/N,unitless,abs,P-E,@surface,annual,annual,negative,1929.1,12545.2,40.6,0.6950719399,3.17,TRUE,CR,"Chronology gap > 3000 years, but fills important geographic region",http://lipdverse.org/wNAm/0_16_2/SilverLake.Kirby.2015.html
SouthernCalifornia.Ohlwein.2012,Southern California,North America>United States Of America>California,33.7689,-116.66,2399,10.1016/j.quascirev.2011.11.002,,www.ncdc.noaa.gov/paleo/study/27330,"15594, 15494","15594, 15494",Peat,pollen,assemblage,pollen,GLM-inversion,,this timeseries was composited from two sites in southern california,temperature,degC,anom,T,air@surface,7,summerOnly,positive,408,11446,352,0.6341728574,2,TRUE,"TB, ERW",timeseries was composited from two sites in southern california (lat/long/elevation is for one site),http://lipdverse.org/wNAm/0_16_2/SouthernCalifornia.Ohlwein.2012.html
SouthernCalifornia.Ohlwein.2012,Southern California,North America>United States Of America>California,33.7689,-116.66,2399,10.1016/j.quascirev.2011.11.002,,www.ncdc.noaa.gov/paleo/study/27330,"15594, 15494","15594, 15494",Peat,pollen,assemblage,pollen,,,,Panom,cm,abs,P,@surface,annual,annual,positive,408,11446,352,0.6341728574,7.45,TRUE,CR,,http://lipdverse.org/wNAm/0_16_2/SouthernCalifornia.Ohlwein.2012.html
Station803.Bringue.2012,Station 803,Arctic Ocean>Beaufort Sea,70.6328,-135.8803,-218,10.1016/j.margeo.2011.11.004,10.1016/j.quascirev.2013.07.006,www.ncdc.noaa.gov/paleo/study/27910,,,MarineSediment,dinocyst,assemblage,other microfossil,MAT,,,temperature,degC,abs,T,sea@surface,8,summerOnly,positive,256.45,4589.6,70.7,0.923115978,1.7,TRUE,"LJ, MBR","piston core time series only, core top is not modern",http://lipdverse.org/wNAm/0_16_2/Station803.Bringue.2012.html
Station803.Bringue.2012,Station 803,Arctic Ocean>Beaufort Sea,70.6328,-135.8803,-218,10.1016/j.margeo.2011.11.004,10.1016/j.quascirev.2013.07.006,www.ncdc.noaa.gov/paleo/study/27910,,,MarineSediment,dinocyst,assemblage,other microfossil,MAT,,duration of sea-ice cover,IMON1953,months/year,abs,ICE,sea@surface,annual,annual,positive,256.45,4589.6,70.7,0.923115978,0.43,TRUE,CR,,http://lipdverse.org/wNAm/0_16_2/Station803.Bringue.2012.html
StellaLake.Reinemann.2009,Stella Lake,North America>United States Of America>Nevada,39.005,-114.32,3170,10.1016/j.yqres.2009.06.003,,www.ncdc.noaa.gov/paleo/study/27330,,,LakeSediment,chironomid,assemblage,chironomid,WAPLS,7,"Porinchu et al (2007, 2010) training set",temperature,degC,abs,T,air@surface,summer,summerOnly,positive,0,6678.086,74.368,0.5989740174,1.4,TRUE,"MTO, YLA, SAR, DFP, BGM",,http://lipdverse.org/wNAm/0_16_2/StellaLake.Reinemann.2009.html
StewartBog.Jimenez-Moreno.2008,Stewart Bog,North America>United States Of America>New Mexico,35.8323,-105.7225,3116,10.1016/j.quascirev.2008.04.004,,wNAm,"15356, 15355","15356, 15355",Peat,pollen,single species,pollen,,,Pinus edulis: a good approximate of changes in winter precipitation.,Pinyon,percent,abs,P-E,@surface,winter,winterOnly,positive,31,14325.5,64.9,0.9190408555,3.2,TRUE,CR,,http://lipdverse.org/wNAm/0_16_2/StewartBog.Jimenez-Moreno.2008.html
StewartBog.Jimenez-Moreno.2008,Stewart Bog,North America>United States Of America>New Mexico,35.8323,-105.7225,3116,10.1016/j.quascirev.2008.04.004,,wNAm,"15356, 15355","15356, 15355",Peat,pollen,ratio,pollen,,,Indication for the relative position of upper treeline,Picea/Pinus,unitless,abs,T,air@surface,annual,annual,positive,31,14325.5,64.9,0.9190408555,0.25,TRUE,CR,This pollen ratio time series was generated for the wNAm database.,http://lipdverse.org/wNAm/0_16_2/StewartBog.Jimenez-Moreno.2008.html
StewartBog.Jimenez-Moreno.2008,Stewart Bog,North America>United States Of America>New Mexico,35.8323,-105.7225,3116,10.1016/j.quascirev.2008.04.004,,wNAm,"15356, 15355","15356, 15355",Peat,pollen,ratio,pollen,,,Ratio to relative shifts between the subalpine and the lower altitudinal steppe vegetation belts. A proxy for the elevation of treeline,Picea/Artemisia,unitless,abs,T,air@surface,annual,annual,positive,31,14325.5,64.9,0.9190408555,1.75,TRUE,CR,This pollen ratio time series was generated for the wNAm database.,http://lipdverse.org/wNAm/0_16_2/StewartBog.Jimenez-Moreno.2008.html
StewartBog.Jimenez-Moreno.2008,Stewart Bog,North America>United States Of America>New Mexico,35.8323,-105.7225,3116,10.1016/j.quascirev.2008.04.004,,wNAm,"15356, 15355","15356, 15355",Peat,pollen,ratio,pollen,,,Indication for the relative position of lower treeline,Pinus/Artemisia,unitless,abs,T,air@surface,annual,annual,positive,31,14325.5,64.9,0.9190408555,2.91,TRUE,CR,This pollen ratio time series was generated for the wNAm database.,http://lipdverse.org/wNAm/0_16_2/StewartBog.Jimenez-Moreno.2008.html
SwanLake.Schmieder.2011,Swan Lake,North America>United States Of America>Nebraska,42.16,-99.03,702,10.1016/j.quascirev.2011.04.011,,wNAm,,,LakeSediment,diatom,assemblage,other microfossil,,,DI_lake_depth,lakeLevel,m,abs,P-E,lakeLevel@surface,annual,annual,negative,46,8429.3,51.4875,0.5964238426,0.23,TRUE,CR,Record duration < 4000 years (3719),http://lipdverse.org/wNAm/0_16_2/SwanLake.Schmieder.2011.html
SwaseyLake.Munroe.2020,Swasey Lake,North America>United States Of America>Utah,40.6675,-110.4667,3267,10.1002/jqs.3250,,wNAm,,,LakeSediment,Ca/Ti,bulk sediment,biophysical,,,,Ca/Ti-z,unitless,anom,DUST,amount@surface,annual,annual,positive,2287,12879,14,0,,TRUE,CR,,http://lipdverse.org/wNAm/0_16_2/SwaseyLake.Munroe.2020.html
Takahula.Clegg.2010,Takahula,North America>United States Of America>Alaska,67.35,-153.6667,275,10.1016/j.quascirev.2009.12.009,,www.ncdc.noaa.gov/paleo/study/8663,,,LakeSediment,d18O,charastem encrustations,isotope,,,,d18O,permil,abs,P-E,lake@surface,annual,annual,negative,-50.5,8132,59,1.099908341,3.61,TRUE,CR,,http://lipdverse.org/wNAm/0_16_2/Takahula.Clegg.2010.html
TangledUpLake.Anderson.2001,Tangled Up Lake,North America>United States Of America>Alaska,67.6667,-149.075,440,10.1006/qres.2001.2219,,www.ncdc.noaa.gov/paleo/study/5469,,,LakeSediment,d18O,charophyte calcite,isotope,,,"""Summer temperature shifts are based on oxygen isotope analyses of endogenic calcite from Tangled Up Lake""",d18O,permil,abs,T,air@surface,6 7 2008,summerOnly,positive,0,6757,71.5,2.071925411,10.62,TRUE,EKT,isotopes at this lake are also affected by evaporation,http://lipdverse.org/wNAm/0_16_2/TangledUpLake.Anderson.2001.html
TaylorLake.Munroe.2020,Taylor Lake,North America>United States Of America>Utah,40.7866,-110.0913,3421,10.1002/jqs.3250,,wNAm,,,LakeSediment,Ca/Ti,bulk sediment,biophysical,,,,Ca/Ti-z,unitless,abs,DUST,amount@surface,annual,annual,positive,706,12748,9,0,,TRUE,CR,,http://lipdverse.org/wNAm/0_16_2/TaylorLake.Munroe.2020.html
TiagoLake.Jimenez-Moreno.2011,Tiago Lake,North America>United States Of America>Colorado,40.5803,-106.6128,2700,10.1130/B30240.1,,wNAm,,,LakeSediment,pollen,single species,pollen,,,Pinus edulis: a good approximate of changes in winter precipitation.,Pinyon,percent,abs,P-E,@surface,winter,winterOnly,positive,36,14299,44,0.9194249415,5.68,TRUE,CR,,http://lipdverse.org/wNAm/0_16_2/TiagoLake.Jimenez-Moreno.2011.html
TiagoLake.Jimenez-Moreno.2011,Tiago Lake,North America>United States Of America>Colorado,40.5803,-106.6128,2700,10.1130/B30240.1,,wNAm,,,LakeSediment,pollen,ratio,pollen,,,Indication for the relative position of upper treeline,Picea/Pinus,unitless,abs,T,air@surface,annual,annual,positive,36,14299,44,0.9194249415,4.94,TRUE,CR,This pollen ratio time series was generated for the wNAm database.,http://lipdverse.org/wNAm/0_16_2/TiagoLake.Jimenez-Moreno.2011.html
TiagoLake.Jimenez-Moreno.2011,Tiago Lake,North America>United States Of America>Colorado,40.5803,-106.6128,2700,10.1130/B30240.1,,wNAm,,,LakeSediment,pollen,ratio,pollen,,,Indication for the relative position of lower treeline,Picea/Artemisia,unitless,abs,T,air@surface,annual,annual,positive,36,14299,44,0.9194249415,8.37,TRUE,CR,This pollen ratio time series was generated for the wNAm database.,http://lipdverse.org/wNAm/0_16_2/TiagoLake.Jimenez-Moreno.2011.html
TiagoLake.Jimenez-Moreno.2011,Tiago Lake,North America>United States Of America>Colorado,40.5803,-106.6128,2700,10.1130/B30240.1,,wNAm,,,LakeSediment,pollen,ratio,pollen,,,Ratio to relative shifts between the subalpine and the lower altitudinal steppe vegetation belts. A proxy for the elevation of treeline,Pinus/Artemisia,unitless,abs,T,air@surface,annual,annual,positive,36,14299,44,0.9194249415,3.38,TRUE,CR,This pollen ratio time series was generated for the wNAm database.,http://lipdverse.org/wNAm/0_16_2/TiagoLake.Jimenez-Moreno.2011.html
TN062-0550.Barron.2018,TN062-0550,Pacific Ocean>North Pacific Ocean,40.8656,-124.573,-569,10.1016/j.quaint.2016.10.039,10.1016/j.quaint.2017.02.021,www.ncdc.noaa.gov/paleo/study/27330,,not in Neotoma,MarineSediment,pollen,assemblage,pollen,,,,Picea,percent,abs,T,air@surface,winter,winterOnly,positive,284.48,6231.4,68.03,2.017851257,8.99,TRUE,"TB, LJ",this is a marine sediment record with terrestrial pollen. The reconstruction is therefore not necessarily representative of the precise location,http://lipdverse.org/wNAm/0_16_2/TN062-0550.Barron.2018.html
TN062-0550.Barron.2018,TN062-0550,Pacific Ocean>North Pacific Ocean,40.8656,-124.573,-569,10.1016/j.quaint.2016.10.039,10.1016/j.quaint.2017.02.021,www.ncdc.noaa.gov/paleo/study/27330,,not in Neotoma,MarineSediment,pollen,single species,pollen,,,"Sequoia, upwelling/coastal fog ""seasonal upwelling conditions along the California margin are commonly associated with thick fog banks (Bakun et al., 1974; Leipper, 1994), it follows that Sequoia sp. pollen can also be inferred to be a marker of coastal upwelling."" (Addison et al. 2018)",Sequoia,percent,abs,upwelling,@surface,annual,annual,positive,284.48,6231.4,68.03,2.017851257,12.34,TRUE,CR,cannot verify seasonality,http://lipdverse.org/wNAm/0_16_2/TN062-0550.Barron.2018.html
TN062-0550.Barron.2018,TN062-0550,Pacific Ocean>North Pacific Ocean,40.8656,-124.573,-569,10.1016/j.quaint.2016.10.039,10.1016/j.quaint.2017.02.021,www.ncdc.noaa.gov/paleo/study/27330,,not in Neotoma,MarineSediment,pollen,single species,pollen,,,wet/dry,Quercus,percent,abs,P-E,@surface,summer,summerOnly,negative,284.48,6231.4,68.03,2.017851257,1.47,TRUE,CR,,http://lipdverse.org/wNAm/0_16_2/TN062-0550.Barron.2018.html
TN062-0550.Barron.2018,TN062-0550,Pacific Ocean>North Pacific Ocean,40.8656,-124.573,-569,10.1016/j.quaint.2016.10.039,10.1016/j.quaint.2017.02.021,www.ncdc.noaa.gov/paleo/study/27330,,not in Neotoma,MarineSediment,pollen,single species,pollen,,,wet/dry,Alnus,percent,abs,P-E,@surface,annual,annual,positive,284.48,6231.4,68.03,2.017851257,1.2,TRUE,CR,cannot verify seasonality,http://lipdverse.org/wNAm/0_16_2/TN062-0550.Barron.2018.html
TN062-0550.Barron.2018,TN062-0550,Pacific Ocean>North Pacific Ocean,40.8656,-124.573,-569,10.1016/j.quaint.2016.10.039,10.1016/j.quaint.2017.02.021,www.ncdc.noaa.gov/paleo/study/27330,,not in Neotoma,MarineSediment,BSi,bulk sediment,biophysical,,,BSi indicator of productivity and upwelling,BSi,percent,abs,upwelling,@surface,summer,summerOnly,positive,263.5,7331.82,85.48,1.697716006,,TRUE,CR,,http://lipdverse.org/wNAm/0_16_2/TN062-0550.Barron.2018.html
TN062-0550.Barron.2018,TN062-0550,Pacific Ocean>North Pacific Ocean,40.8656,-124.573,-569,10.1016/j.quaint.2016.10.039,10.1016/j.quaint.2017.02.021,www.ncdc.noaa.gov/paleo/study/27330,,not in Neotoma,MarineSediment,d13C,bulk sediment,biophysical,,,"upwelling argument: ""the enhanced productivity led to enhanced drawdown of the residual dissolved nutrient pool for both C- and N-species""",d13C,permil,abs,upwelling,@surface,summer,summerOnly,positive,263.5,7331.82,85.48,1.697716006,,TRUE,CR,,http://lipdverse.org/wNAm/0_16_2/TN062-0550.Barron.2018.html
TN062-0550.Barron.2018,TN062-0550,Pacific Ocean>North Pacific Ocean,40.8656,-124.573,-569,10.1016/j.quaint.2016.10.039,10.1016/j.quaint.2017.02.021,www.ncdc.noaa.gov/paleo/study/27330,,not in Neotoma,MarineSediment,d15N,bulk sediment,biophysical,,,"upwelling argument: ""the enhanced productivity led to enhanced drawdown of the residual dissolved nutrient pool for both C- and N-species""",d15N,permil,abs,upwelling,@surface,summer,summerOnly,positive,263.5,7331.82,85.48,1.697716006,,TRUE,CR,,http://lipdverse.org/wNAm/0_16_2/TN062-0550.Barron.2018.html
Trout.Irvine.2012,Trout Lake,North America>Canada>Yukon Territory,68.828,-138.75,150,10.1007/s10933-012-9612-7,10.5194/cp-10-1605-2014,www.ncdc.noaa.gov/paleo/study/15444,,,LakeSediment,chironomid,assemblage,chironomid,WAPLS,7,"One-component model using Barley et al. 2006 calibration data set. Temperature reconstruction contains a splice of data from two cores, taken at two different water depths (see original paper for descriptions); this allowed for a continuous reconstruction from early to late Holocene. Chronology provided only for bottom (""deep-water"") core: this choice was made for consistency with the previous database (see www.ncdc.noaa.gov/paleo/study/15444), which we are treating as the previous formal ""publication"" of this spliced temperature reconstruction.",temperature,degC,abs,T,air@surface,summer,summerOnly,positive,63,15424.5,146.1,0.502638854,1.4,TRUE,"DSK, YLA, MTO","fails age control, barely; accepted because chronology is solid",http://lipdverse.org/wNAm/0_16_2/Trout.Irvine.2012.html
